Date,Open,High,Low,Close,Change,Change(%),Ratio(%),Volume,Value(T),Interval_High_Open,Interval_Open_From_LastDay,Interval_Open_From_LastDay(%),Cluster,Cluster_Selected,PCA1,PCA2
669,65.0,66.0,64.0,64.0,0,1.0,1.5300000000000002,125,748,1.0,0.0,0,8,4,2.0327198460077422,1.1181699980297615
661,65.0,66.0,64.0,65.0,3,0.0,0.0,510,340,1.0,0.0,0,3,3,0.9372369630877802,-1.279755895429342
659,66.0,66.0,65.0,65.0,0,1.0,1.5100000000000002,789,617,-5.551115123125783e-17,0.0,0,8,4,1.696573972562319,1.1296934130336824
652,66.0,67.0,65.0,66.0,3,0.0,0.0,677,504,1.0,0.0,0,3,3,1.0723028339511407,-1.3474778363064486
618,67.0,67.0,66.0,66.0,0,1.0,1.4900000000000002,108,757,-5.551115123125783e-17,0.0,0,8,4,1.8247099561892814,1.044923168319512
565,68.0,69.0,66.0,67.0,0,1.0,1.4700000000000002,562,415,1.0,0.0,0,8,4,2.3823874504529283,0.8823666587714345
562,67.0,69.0,66.0,68.0,2,1.0,1.4900000000000002,533,374,2.0,0.0,0,4,4,2.8212369131938715,0.8170387044557815
556,70.0,72.0,68.0,68.0,0,2.0,2.85,680,492,2.0,0.0,0,6,5,4.160309777899012,2.9206927319802545
520,68.0,69.0,66.0,68.0,3,0.0,0.0,738,586,1.0,0.0,0,3,3,1.30769422924216,-1.4644143231764777
581,66.0,66.0,65.0,65.0,0,1.0,1.5100000000000002,347,189,-5.551115123125783e-17,0.0,0,8,4,1.696573972562319,1.1296934130336824
576,65.0,67.0,65.0,66.0,2,1.0,1.5300000000000002,485,316,2.0,0.0,0,4,4,2.599705292375648,0.9680717989999383
569,67.0,69.0,65.0,66.0,0,1.0,1.4900000000000002,550,390,2.0,0.0,0,4,4,2.7185333238983516,0.8708432437675137
498,66.0,67.0,65.0,67.0,2,1.0,1.5100000000000002,788,622,1.0,0.0,0,8,4,2.2288190724945234,0.9981026088880431
495,66.0,68.0,66.0,66.0,3,0.0,0.0,293,46,2.0,0.0,0,3,3,1.5713250374592276,-1.4622788909087234
490,66.0,67.0,66.0,66.0,3,0.0,0.0,456,298,1.0,0.0,0,3,3,1.1070431803868421,-1.3659852311906324
485,66.0,67.0,66.0,66.0,3,0.0,0.0,567,423,1.0,0.0,0,3,3,1.1070431803868421,-1.3659852311906324
478,66.0,67.0,66.0,66.0,3,0.0,0.0,662,514,1.0,0.0,0,3,3,1.1070431803868421,-1.3659852311906324
475,67.0,67.0,66.0,66.0,0,1.0,1.4900000000000002,384,220,-5.551115123125783e-17,0.0,0,8,4,1.8247099561892814,1.044923168319512
456,66.0,67.0,64.0,64.0,0,2.0,3.03,233,17,1.0,0.0,0,6,5,3.2181334225007663,3.441308889740346
454,67.0,67.0,65.0,66.0,0,1.0,1.4900000000000002,99,735,-5.551115123125783e-17,0.0,0,8,4,1.78996960975358,1.0634305632036958
448,68.0,69.0,67.0,67.0,0,1.0,1.4700000000000002,257,148,1.0,0.0,0,8,4,2.4171277968886296,0.8638592638872507
442,67.0,69.0,67.0,68.0,2,1.0,1.4900000000000002,543,388,2.0,0.0,0,4,4,2.8559772596295727,0.7985313095715977
509,67.0,69.0,67.0,67.0,3,0.0,0.0,494,337,2.0,0.0,0,3,3,1.706390908322588,-1.53000083178583
507,67.0,68.0,66.0,67.0,3,0.0,0.0,784,616,1.0,0.0,0,3,3,1.207368704814501,-1.415199777183555
504,68.0,68.0,67.0,67.0,0,1.0,1.4700000000000002,491,332,-5.551115123125783e-17,0.0,0,8,4,1.9528459398162434,0.9601529236053418
493,68.0,68.0,67.0,68.0,3,0.0,0.0,547,412,-5.551115123125783e-17,0.0,0,3,3,0.8781527186054758,-1.3866280583425703
440,68.0,70.0,68.0,69.0,2,1.0,1.4700000000000002,259,42,2.0,0.0,0,4,4,2.984113243256535,0.7137610648574273
416,68.0,69.0,67.0,68.0,3,0.0,0.0,134,787,1.0,0.0,0,3,3,1.3424345756778615,-1.4829217180606615
408,68.0,68.0,66.0,67.0,0,1.0,1.4700000000000002,823,676,-5.551115123125783e-17,0.0,0,8,4,1.9181055933805422,0.9786603184895256
405,68.0,69.0,66.0,68.0,3,0.0,0.0,783,614,1.0,0.0,0,3,3,1.30769422924216,-1.4644143231764777
401,68.0,70.0,68.0,69.0,2,1.0,1.4700000000000002,503,357,2.0,0.0,0,4,4,2.984113243256535,0.7137610648574273
392,67.0,69.0,67.0,68.0,2,1.0,1.4900000000000002,558,421,2.0,0.0,0,4,4,2.8559772596295727,0.7985313095715977
383,73.0,74.0,70.0,71.0,0,2.0,2.73,53,723,1.0,0.0,0,6,5,4.024905863562617,2.730038140928827
436,71.0,72.0,70.0,71.0,3,0.0,0.0,553,425,1.0,0.0,0,3,3,1.7476321882679424,-1.686087540691981
420,73.0,74.0,72.0,72.0,0,1.0,1.36,130,802,1.0,0.0,0,8,4,3.0543427714052425,0.43148388839786683
398,73.0,74.0,72.0,73.0,3,0.0,0.0,772,637,1.0,0.0,0,3,3,2.0177639299946635,-1.821531422446194
369,72.0,74.0,72.0,73.0,2,1.0,1.38,773,643,2.0,0.0,0,4,4,3.4931922341461856,0.36615593408221386
43,77.0,78.0,75.0,78.0,2,1.0,1.29,488,271,1.0,0.0,0,8,8,3.603574545955408,0.08413731191635317
21,73.0,74.0,73.0,73.0,3,0.0,0.0,101,780,1.0,0.0,0,3,3,2.052504276430365,-1.8400388173303779
89,68.0,68.0,66.0,67.0,0,1.0,1.4700000000000002,187,84,-5.551115123125783e-17,0.0,0,8,4,1.9181055933805422,0.9786603184895256
80,69.0,69.0,67.0,68.0,0,1.0,1.44,195,93,-5.551115123125783e-17,0.0,0,8,4,2.0427766333893054,0.8853659218568232
76,67.0,69.0,67.0,69.0,2,2.0,2.98,443,293,2.0,0.0,0,6,5,4.005563610936557,3.127063450929025
339,66.0,68.0,66.0,67.0,2,1.0,1.5100000000000002,482,319,2.0,0.0,0,4,4,2.7278412760026103,0.8833015542857681
335,64.0,66.0,64.0,64.0,3,0.0,0.0,509,335,2.0,0.0,0,3,3,1.301193295732507,-1.3268350091545105
322,69.0,70.0,68.0,68.0,0,1.0,1.44,625,460,1.0,0.0,0,8,4,2.541798836897393,0.7705648672545481
317,70.0,71.0,69.0,69.0,0,1.0,1.42,748,600,1.0,0.0,0,8,4,2.669934820524355,0.685794622540378
304,70.0,70.0,67.0,69.0,0,1.0,1.42,733,583,-5.551115123125783e-17,0.0,0,8,4,2.1361722705805666,0.8191030720268369
300,69.0,71.0,68.0,70.0,2,1.0,1.44,721,551,2.0,0.0,0,4,4,3.0740439368295966,0.6389740631089087
295,69.0,71.0,69.0,69.0,3,0.0,0.0,626,465,2.0,0.0,0,3,3,1.976522650049309,-1.665444713540043
366,70.0,71.0,69.0,69.0,0,1.0,1.42,445,299,1.0,0.0,0,8,4,2.669934820524355,0.685794622540378
353,68.0,70.0,67.0,69.0,2,1.0,1.4700000000000002,737,588,2.0,0.0,0,4,4,2.9493728968208335,0.7322684597416111
240,67.0,68.0,65.0,65.0,0,2.0,2.98,728,543,1.0,0.0,0,6,5,3.335874575273132,3.33096618927058
221,62.0,63.0,61.0,62.0,3,0.0,0.0,492,313,1.0,0.0,0,3,3,0.532039350497699,-1.0765900727980227
195,67.0,67.0,64.0,65.0,0,2.0,2.98,632,452,-5.551115123125783e-17,0.0,0,6,5,2.836852371765044,3.4457672438728553
267,65.0,66.0,64.0,65.0,3,0.0,0.0,189,830,1.0,0.0,0,3,3,0.9372369630877802,-1.279755895429342
260,66.0,67.0,65.0,65.0,0,1.0,1.5100000000000002,689,521,1.0,0.0,0,8,4,2.160855829634705,1.0333997533155912
145,70.0,70.0,68.0,68.0,0,2.0,2.85,495,343,-5.551115123125783e-17,0.0,0,6,5,3.23174606375424,3.113280051416437
142,69.0,71.0,68.0,70.0,2,1.0,1.44,96,745,2.0,0.0,0,4,4,3.0740439368295966,0.6389740631089087
107,69.0,70.0,68.0,69.0,3,0.0,0.0,653,510,1.0,0.0,0,3,3,1.4775004465412218,-1.5506436589377681
103,68.0,69.0,68.0,69.0,2,1.0,1.4700000000000002,486,330,1.0,0.0,0,8,4,2.5198313861841495,0.8100547245755186
96,70.0,71.0,69.0,69.0,0,1.0,1.42,400,284,1.0,0.0,0,8,4,2.669934820524355,0.685794622540378
176,70.0,70.0,68.0,70.0,3,0.0,0.0,555,424,-5.551115123125783e-17,0.0,0,3,3,1.1135441138964952,-1.5035645452125994
173,70.0,72.0,70.0,70.0,3,0.0,0.0,726,577,2.0,0.0,0,3,3,2.1115885209126692,-1.7331666544171493
167,72.0,73.0,71.0,72.0,3,0.0,0.0,484,345,1.0,0.0,0,3,3,1.8826980591313027,-1.7538094815690874
981,70.0,70.0,68.0,70.0,3,0.0,0.0,62,722,-5.551115123125783e-17,0.0,0,3,3,1.1135441138964952,-1.5035645452125994
969,70.0,70.0,68.0,70.0,3,0.0,0.0,176,824,-5.551115123125783e-17,0.0,0,3,3,1.1135441138964952,-1.5035645452125994
967,70.0,71.0,69.0,70.0,3,0.0,0.0,179,3,1.0,0.0,0,3,3,1.6125663174045821,-1.6183655998148745
962,71.0,72.0,70.0,70.0,0,1.0,1.4,821,693,1.0,0.0,0,8,4,2.7980708041513176,0.6010243778262075
943,71.0,72.0,69.0,69.0,0,2.0,2.81,627,466,1.0,0.0,0,6,5,3.81723401721719,2.9151678431471115
936,70.0,70.0,65.0,69.0,0,1.0,1.42,777,607,-5.551115123125783e-17,0.0,0,8,4,2.0666915777091637,0.8561178617952045
1013,77.0,78.0,75.0,75.0,0,2.0,2.59,795,691,1.0,0.0,0,6,5,4.551400482796974,2.32130485567677
1009,78.0,79.0,76.0,77.0,0,1.0,1.2800000000000002,611,482,1.0,0.0,0,8,8,3.667212230340751,0.04318836354826293
956,76.0,77.0,75.0,75.0,0,1.0,1.31,771,659,1.0,0.0,0,8,8,3.4422156659043286,0.18569730617388785
902,76.0,77.0,75.0,76.0,3,0.0,0.0,827,731,1.0,0.0,0,3,3,2.422961542584745,-2.0246972450775136
886,78.0,79.0,77.0,77.0,0,1.0,1.2800000000000002,734,634,1.0,0.0,0,8,8,3.7019525767764523,0.024680968664079088
863,79.0,79.0,77.0,78.0,0,1.0,1.2599999999999998,65,769,-5.551115123125783e-17,0.0,0,8,8,3.3310663568953274,0.054711778552183475
858,78.0,79.0,77.0,79.0,2,1.0,1.2800000000000002,751,660,1.0,0.0,0,8,8,3.7699158196362705,-0.010616175763469191
844,81.0,83.0,80.0,81.0,3,0.0,0.0,449,266,2.0,0.0,0,7,6,3.5625727539739325,-2.4596006091811367
907,75.0,76.0,74.0,75.0,3,0.0,0.0,830,734,1.0,0.0,0,3,3,2.287895671721384,-1.956975304200407
836,75.0,77.0,75.0,76.0,2,1.0,1.33,747,635,2.0,0.0,0,4,8,3.8810651286452718,0.1203693518582348
803,75.0,76.0,73.0,73.0,0,2.0,2.66,289,53,1.0,0.0,0,6,5,4.3055233463976466,2.5164178008607063
796,78.0,80.0,77.0,77.0,0,1.0,1.2800000000000002,215,34,2.0,0.0,0,4,8,4.166234433848838,-0.07161269105401208
762,78.0,80.0,77.0,78.0,3,0.0,0.0,55,751,2.0,0.0,0,3,3,3.157375141383851,-2.2564347865498173
714,71.0,72.0,71.0,71.0,3,0.0,0.0,80,755,1.0,0.0,0,3,3,1.7823725347036439,-1.704594935576165
710,71.0,72.0,70.0,71.0,3,0.0,0.0,786,645,1.0,0.0,0,3,3,1.7476321882679424,-1.686087540691981
704,71.0,71.0,69.0,71.0,3,0.0,0.0,159,822,-5.551115123125783e-17,0.0,0,3,3,1.2486099847598555,-1.5712864860897058
679,72.0,73.0,72.0,72.0,3,0.0,0.0,578,453,1.0,0.0,0,3,3,1.9174384055670042,-1.7723168764532713
739,72.0,74.0,71.0,71.0,0,1.0,1.38,243,155,2.0,0.0,0,4,4,3.3904886448506657,0.4199604733939457
737,72.0,73.0,71.0,72.0,3,0.0,0.0,45,740,1.0,0.0,0,3,3,1.8826980591313027,-1.7538094815690874
702,72.0,73.0,71.0,72.0,3,0.0,0.0,49,744,1.0,0.0,0,3,3,1.8826980591313027,-1.7538094815690874
678,72.0,73.0,71.0,72.0,3,0.0,0.0,668,545,1.0,0.0,0,3,3,1.8826980591313027,-1.7538094815690874
655,72.0,73.0,71.0,72.0,3,0.0,0.0,229,139,1.0,0.0,0,3,3,1.8826980591313027,-1.7538094815690874
641,71.0,72.0,70.0,71.0,3,0.0,0.0,441,303,1.0,0.0,0,3,3,1.7476321882679424,-1.686087540691981
637,71.0,72.0,70.0,71.0,3,0.0,0.0,631,470,1.0,0.0,0,3,3,1.7476321882679424,-1.686087540691981
633,71.0,72.0,70.0,71.0,3,0.0,0.0,764,654,1.0,0.0,0,3,3,1.7476321882679424,-1.686087540691981
629,72.0,72.0,71.0,71.0,0,1.0,1.38,75,747,-5.551115123125783e-17,0.0,0,8,4,2.4619249307058944,0.6125477928301282
621,71.0,72.0,70.0,72.0,2,1.0,1.4,595,500,1.0,0.0,0,8,4,2.866034047011136,0.5657272333986594
609,71.0,72.0,70.0,71.0,3,0.0,0.0,223,130,1.0,0.0,0,3,3,1.7476321882679424,-1.686087540691981
599,72.0,72.0,70.0,71.0,0,1.0,1.38,390,236,-5.551115123125783e-17,0.0,0,8,4,2.4271845842701927,0.6310551877143121
589,72.0,72.0,70.0,70.0,0,2.0,2.77,372,221,-5.551115123125783e-17,0.0,0,6,5,3.4741582565353686,2.9096429543139686
673,71.0,73.0,70.0,72.0,2,1.0,1.4,616,463,2.0,0.0,0,4,4,3.330315904083521,0.46943357368056815
651,74.0,76.0,72.0,72.0,0,2.0,2.7,735,613,2.0,0.0,0,6,5,4.648599107079468,2.5219426896938497
617,74.0,76.0,70.0,74.0,3,0.0,0.0,71,756,2.0,0.0,0,3,3,2.512890618623305,-1.93002483838884
561,74.0,75.0,73.0,74.0,3,0.0,0.0,435,306,1.0,0.0,0,3,3,2.152829800858024,-1.8892533633233006
559,73.0,74.0,72.0,74.0,2,1.0,1.36,342,208,1.0,0.0,0,8,4,3.1223060142650607,0.39618674397031856
555,73.0,74.0,72.0,73.0,3,0.0,0.0,542,422,1.0,0.0,0,3,3,2.0177639299946635,-1.821531422446194
547,73.0,74.0,72.0,73.0,3,0.0,0.0,396,292,1.0,0.0,0,3,3,2.0177639299946635,-1.821531422446194
544,73.0,75.0,72.0,73.0,3,0.0,0.0,357,222,2.0,0.0,0,3,3,2.482045787067049,-1.917825082164285
533,71.0,71.0,69.0,71.0,3,0.0,0.0,496,356,-5.551115123125783e-17,0.0,0,3,3,1.2486099847598555,-1.5712864860897058
522,76.0,77.0,75.0,75.0,0,1.0,1.31,618,481,1.0,0.0,0,8,8,3.4422156659043286,0.18569730617388785
519,76.0,78.0,74.0,76.0,3,0.0,0.0,722,597,2.0,0.0,0,3,3,2.852503053221429,-2.102483509911421
497,80.0,81.0,78.0,78.0,0,2.0,2.5,678,554,1.0,0.0,0,6,5,4.925413602823265,2.0414216657786635
439,61.0,62.0,61.0,61.0,3,0.0,0.0,48,687,1.0,0.0,0,3,3,0.43171382607004,-1.0273755268051
412,61.0,62.0,60.0,60.0,0,1.0,1.63,222,88,1.0,0.0,0,2,4,1.5271057987362904,1.4742992807235065
407,60.0,61.0,59.0,60.0,3,0.0,0.0,401,206,1.0,0.0,0,5,3,0.2619076087709783,-0.9411461910438094
404,61.0,61.0,60.0,60.0,0,1.0,1.63,404,210,-5.551115123125783e-17,0.0,0,2,4,1.062823941663905,1.5705929404415977
394,61.0,62.0,60.0,60.0,0,1.0,1.63,194,819,1.0,0.0,0,2,4,1.5271057987362904,1.4742992807235065
391,61.0,62.0,60.0,61.0,3,0.0,0.0,147,777,1.0,0.0,0,3,3,0.39697347963433866,-1.008868131920916
389,61.0,61.0,60.0,61.0,3,0.0,0.0,285,128,-5.551115123125783e-17,0.0,0,0,3,-0.06730837743804702,-0.9125744722028246
419,60.0,61.0,59.0,60.0,3,0.0,0.0,804,602,1.0,0.0,0,5,3,0.2619076087709783,-0.9411461910438094
368,61.0,62.0,60.0,60.0,0,1.0,1.63,316,157,1.0,0.0,0,2,4,1.5271057987362904,1.4742992807235065
61,60.0,61.0,60.0,61.0,2,1.0,1.6600000000000001,419,227,1.0,0.0,0,2,4,1.505138348023047,1.513789138044477
57,61.0,62.0,60.0,60.0,0,1.0,1.63,805,624,1.0,0.0,0,2,4,1.5271057987362904,1.4742992807235065
50,61.0,63.0,60.0,60.0,0,1.0,1.63,717,541,2.0,0.0,0,4,4,1.9913876558086763,1.3780056210054155
33,62.0,62.0,59.0,60.0,0,2.0,3.22,448,230,-5.551115123125783e-17,0.0,0,6,5,2.2446816642850185,3.988956594303154
8,63.0,64.0,60.0,61.0,0,2.0,3.17,303,153,1.0,0.0,0,6,5,2.8267046741297697,3.782320234115297
85,66.0,68.0,64.0,66.0,3,0.0,0.0,520,369,2.0,0.0,0,3,3,1.501844344587825,-1.4252641011403557
79,66.0,67.0,65.0,66.0,3,0.0,0.0,79,728,1.0,0.0,0,3,3,1.0723028339511407,-1.3474778363064486
75,68.0,70.0,63.0,66.0,0,2.0,2.94,232,119,2.0,0.0,0,6,5,3.8171414894289772,3.188376165653806
310,60.0,62.0,60.0,61.0,2,1.0,1.6600000000000001,807,632,2.0,0.0,0,4,4,1.9694202050954326,1.4174954783263858
307,60.0,62.0,57.0,60.0,3,0.0,0.0,571,376,2.0,0.0,0,5,3,0.6567087729719611,-1.000425060993533
299,61.0,62.0,57.0,60.0,0,1.0,1.63,300,137,1.0,0.0,0,2,4,1.4228847594291862,1.529821465376058
289,60.0,62.0,59.0,61.0,2,1.0,1.6600000000000001,809,641,2.0,0.0,0,4,4,1.9346798586597311,1.4360028732105696
362,65.0,66.0,64.0,64.0,0,1.0,1.5300000000000002,42,695,1.0,0.0,0,8,4,2.0327198460077422,1.1181699980297615
347,65.0,66.0,63.0,65.0,3,0.0,0.0,230,115,1.0,0.0,0,3,3,0.9024966166520787,-1.2612485005451581
283,67.0,68.0,65.0,66.0,0,1.0,1.4900000000000002,51,724,1.0,0.0,0,8,4,2.254251466825966,0.9671369034856048
263,69.0,69.0,66.0,67.0,0,2.0,2.89,526,365,-5.551115123125783e-17,0.0,0,6,5,3.0757996209279743,3.233605994851855
223,69.0,70.0,69.0,70.0,2,1.0,1.44,395,283,1.0,0.0,0,8,4,2.6445024261929126,0.7167603279428161
220,69.0,70.0,68.0,69.0,3,0.0,0.0,207,108,1.0,0.0,0,3,3,1.4775004465412218,-1.5506436589377681
213,70.0,70.0,68.0,68.0,0,2.0,2.85,44,726,-5.551115123125783e-17,0.0,0,6,5,3.23174606375424,3.113280051416437
199,70.0,71.0,69.0,69.0,0,1.0,1.42,658,515,1.0,0.0,0,8,4,2.669934820524355,0.685794622540378
194,69.0,71.0,69.0,70.0,2,1.0,1.44,186,89,2.0,0.0,0,4,4,3.1087842832652983,0.6204666682247248
191,70.0,71.0,69.0,69.0,0,1.0,1.42,468,318,1.0,0.0,0,8,4,2.669934820524355,0.685794622540378
280,71.0,71.0,69.0,70.0,0,1.0,1.4,348,201,-5.551115123125783e-17,0.0,0,8,4,2.2990486006432302,0.7158254324284826
270,71.0,72.0,70.0,71.0,3,0.0,0.0,36,715,1.0,0.0,0,3,3,1.7476321882679424,-1.686087540691981
266,72.0,72.0,71.0,71.0,0,1.0,1.38,139,812,-5.551115123125783e-17,0.0,0,8,4,2.4619249307058944,0.6125477928301282
259,72.0,73.0,71.0,72.0,3,0.0,0.0,164,85,1.0,0.0,0,3,3,1.8826980591313027,-1.7538094815690874
161,71.0,73.0,71.0,72.0,2,1.0,1.4,330,202,2.0,0.0,0,4,4,3.3650562505192227,0.4509261787963842
155,72.0,73.0,71.0,71.0,0,1.0,1.38,454,308,1.0,0.0,0,8,4,2.92620678777828,0.516254133112037
154,73.0,73.0,72.0,72.0,0,1.0,1.36,436,302,-5.551115123125783e-17,0.0,0,8,4,2.590060914332857,0.5277775481159582
151,73.0,74.0,73.0,73.0,3,0.0,0.0,192,111,1.0,0.0,0,3,3,2.052504276430365,-1.8400388173303779
132,72.0,73.0,71.0,71.0,0,1.0,1.38,474,327,1.0,0.0,0,8,4,2.92620678777828,0.516254133112037
115,72.0,72.0,71.0,71.0,0,1.0,1.38,242,144,-5.551115123125783e-17,0.0,0,8,4,2.4619249307058944,0.6125477928301282
183,72.0,73.0,70.0,71.0,0,1.0,1.38,181,9,1.0,0.0,0,8,4,2.891466441342579,0.5347615279962209
92,71.0,72.0,69.0,70.0,0,1.0,1.4,444,300,1.0,0.0,0,8,4,2.763330457715616,0.6195317727103914
990,68.0,69.0,66.0,68.0,3,0.0,0.0,402,233,1.0,0.0,0,3,3,1.30769422924216,-1.4644143231764777
966,68.0,69.0,67.0,67.0,0,1.0,1.4700000000000002,171,831,1.0,0.0,0,8,4,2.4171277968886296,0.8638592638872507
961,68.0,69.0,67.0,68.0,3,0.0,0.0,168,828,1.0,0.0,0,3,3,1.3424345756778615,-1.4829217180606615
948,68.0,69.0,68.0,68.0,3,0.0,0.0,346,194,1.0,0.0,0,3,3,1.377174922113563,-1.5014291129448454
942,68.0,70.0,68.0,68.0,3,0.0,0.0,457,304,2.0,0.0,0,3,3,1.8414567791859486,-1.5977227726629366
925,68.0,70.0,67.0,68.0,3,0.0,0.0,393,231,2.0,0.0,0,3,3,1.8067164327502472,-1.5792153777787528
1008,68.0,69.0,67.0,67.0,0,1.0,1.4700000000000002,329,190,1.0,0.0,0,8,4,2.4171277968886296,0.8638592638872507
1004,69.0,70.0,67.0,68.0,0,1.0,1.44,483,326,1.0,0.0,0,8,4,2.5070584904616915,0.7890722621387319
996,69.0,69.0,67.0,69.0,3,0.0,0.0,146,810,-5.551115123125783e-17,0.0,0,3,3,0.9784782430331347,-1.4358426043354928
885,69.0,70.0,67.0,68.0,0,1.0,1.44,674,516,1.0,0.0,0,8,4,2.5070584904616915,0.7890722621387319
883,70.0,72.0,68.0,69.0,0,1.0,1.42,831,706,2.0,0.0,0,4,4,3.0994763311610396,0.6080083577064705
875,76.0,76.0,72.0,74.0,0,2.0,2.63,397,241,-5.551115123125783e-17,0.0,0,6,5,3.8964318364626216,2.556431853714463
866,72.0,73.0,70.0,71.0,0,1.0,1.38,344,204,1.0,0.0,0,8,4,2.891466441342579,0.5347615279962209
840,77.0,78.0,75.0,76.0,0,1.0,1.29,645,527,1.0,0.0,0,8,8,3.53561130309559,0.11943445634390122
906,77.0,79.0,75.0,76.0,0,1.0,1.29,700,585,2.0,0.0,0,4,8,3.9998931601679755,0.02314079662581006
802,78.0,80.0,77.0,78.0,3,0.0,0.0,373,288,2.0,0.0,0,3,3,3.157375141383851,-2.2564347865498173
788,79.0,80.0,77.0,78.0,0,1.0,1.2599999999999998,228,156,1.0,0.0,0,8,8,3.7953482139677135,-0.041581881165907685
832,78.0,79.0,74.0,78.0,3,0.0,0.0,574,467,1.0,0.0,0,3,3,2.588872245004361,-2.1046189421791746
721,77.0,79.0,76.0,77.0,3,0.0,0.0,188,118,2.0,0.0,0,3,3,3.022309270520491,-2.1887128456727107
716,77.0,79.0,76.0,77.0,3,0.0,0.0,434,317,2.0,0.0,0,3,3,3.022309270520491,-2.1887128456727107
713,77.0,78.0,76.0,77.0,3,0.0,0.0,117,829,1.0,0.0,0,3,3,2.558027413448105,-2.0924191859546197
693,72.0,74.0,71.0,73.0,2,1.0,1.38,221,134,2.0,0.0,0,4,4,3.4584518877104844,0.38466332896639777
684,76.0,78.0,75.0,77.0,2,1.0,1.31,163,94,2.0,0.0,0,4,8,3.974460765836533,0.0541065020282484
734,81.0,82.0,79.0,79.0,0,2.0,2.46,324,219,1.0,0.0,0,6,5,5.046619699213829,1.9396031172274288
732,83.0,85.0,80.0,81.0,0,2.0,2.4,825,758,2.0,0.0,0,6,7,5.7255032898680405,1.675228059128117
677,85.0,87.0,83.0,84.0,0,1.0,1.17,706,638,2.0,0.0,0,1,8,5.03884080365647,-0.6209245534134252
648,86.0,87.0,85.0,85.0,0,1.0,1.16,467,379,1.0,0.0,0,1,8,4.740900220264947,-0.6193843813751564
644,88.0,89.0,86.0,86.0,0,2.0,2.27,813,767,1.0,0.0,0,1,7,5.926246866511571,1.303590644635577
626,91.0,92.0,90.0,90.0,0,1.0,1.09,564,517,1.0,0.0,0,1,1,5.391974969254355,-1.0176631491904122
624,90.0,92.0,89.0,91.0,2,1.0,1.11,356,310,2.0,0.0,0,1,1,5.796084085559597,-1.0644837086218812
605,87.0,88.0,85.0,85.0,0,2.0,2.29,240,183,1.0,0.0,0,1,7,5.798110882884608,1.3883608893497472
598,86.0,88.0,85.0,87.0,2,1.0,1.16,730,673,2.0,0.0,0,1,8,5.27314532019715,-0.7509751855207959
595,86.0,88.0,86.0,86.0,3,0.0,0.0,577,520,2.0,0.0,0,7,6,4.2726424547264354,-2.8167177084508532
668,86.0,88.0,83.0,85.0,0,1.0,1.16,811,750,2.0,0.0,0,1,8,5.135701384465929,-0.6786632513248801
666,88.0,89.0,86.0,86.0,0,2.0,2.27,157,26,1.0,0.0,0,1,7,5.926246866511571,1.303590644635577
663,89.0,90.0,88.0,88.0,0,1.0,1.12,736,692,1.0,0.0,0,1,1,5.1322380583822325,-0.8566468116806034
658,89.0,91.0,88.0,89.0,3,0.0,0.0,150,23,2.0,0.0,0,7,6,4.643099720880815,-3.0013761361979885
543,93.0,94.0,92.0,93.0,3,0.0,0.0,639,584,1.0,0.0,0,7,6,4.719081347261872,-3.1759702399883234
539,95.0,95.0,91.0,93.0,0,2.0,2.0999999999999996,61,816,-5.551115123125783e-17,0.0,0,1,7,6.279041371101922,0.8179349253672479
526,98.0,99.0,96.0,97.0,0,1.0,1.02,685,672,1.0,0.0,0,1,1,6.278441113534784,-1.5328784038756975
585,100.0,102.0,98.0,99.0,0,1.0,1.0,413,277,2.0,0.0,0,1,1,7.005924825097491,-1.7816642491850654
481,88.0,90.0,86.0,87.0,0,1.0,1.13,820,779,2.0,0.0,0,1,8,5.430178641773755,-0.8581869837188726
467,97.0,98.0,94.0,96.0,0,1.0,1.03,351,256,1.0,0.0,0,1,1,6.112099839853922,-1.4381249161958753
459,94.0,95.0,92.0,92.0,0,2.0,2.1199999999999997,696,668,1.0,0.0,0,1,7,6.684667937418748,0.7693967205949588
406,80.0,80.0,77.0,78.0,0,2.0,2.5,557,454,-5.551115123125783e-17,0.0,0,6,5,4.426391399315177,2.1562227203809385
388,80.0,80.0,78.0,78.0,0,2.0,2.5,806,739,-5.551115123125783e-17,0.0,0,6,5,4.461131745750879,2.1377153254967545
380,79.0,81.0,79.0,80.0,2,1.0,1.2599999999999998,455,344,2.0,0.0,0,4,8,4.39707400677132,-0.21018747507991462
427,78.0,79.0,77.0,78.0,3,0.0,0.0,225,152,1.0,0.0,0,3,3,2.693093284311465,-2.1601411268317263
423,78.0,79.0,77.0,78.0,3,0.0,0.0,298,193,1.0,0.0,0,3,3,2.693093284311465,-2.1601411268317263
60,80.0,81.0,80.0,80.0,3,0.0,0.0,208,146,1.0,0.0,0,3,3,2.997965372473888,-2.3140924034701227
56,80.0,81.0,79.0,80.0,3,0.0,0.0,619,512,1.0,0.0,0,3,3,2.9632250260381863,-2.295585008585939
53,81.0,82.0,80.0,80.0,0,1.0,1.23,725,630,1.0,0.0,0,8,8,4.089825471275539,-0.22110561355990022
49,81.0,82.0,80.0,81.0,3,0.0,0.0,623,522,1.0,0.0,0,3,6,3.0982908969015472,-2.3633069494630456
39,82.0,83.0,80.0,80.0,0,2.0,2.43,617,518,1.0,0.0,0,6,7,5.171290739222592,1.8463087205947266
32,82.0,83.0,81.0,81.0,0,1.0,1.21,699,606,1.0,0.0,0,8,8,4.217961454902501,-0.30587585827407043
